QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-27.274849	151.289749	343.059998	1
1	0	3	22	0.000000	0.000000	0.000000	0.000000	-27.276871	151.289032	9.950000	1
2	0	0	178	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
3	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.285574	151.287491	150.000000	1
4	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.296755	151.285522	180.000000	1
5	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.306822	151.353210	180.000000	1
6	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.325480	151.371277	180.000000	1
7	0	0	178	0.000000	8.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
8	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.325863	151.371735	180.000000	1
9	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.327127	151.373016	180.000000	1
10	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.328672	151.371445	180.000000	1
11	0	10	82	0.000000	0.000000	0.000000	0.000000	-27.327335	151.370163	180.000000	1
12	0	0	177	8.000000	-1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
13	0	10	19	120.000000	0.000000	1.000000	0.000000	0.000000	0.000000	180.000000	1
14	0	10	20	0.000000	0.000000	0.000000	0.000000	-27.273523	151.290222	180.000000	1
15	0	10	19	30.000000	0.000000	1.000000	0.000000	0.000000	0.000000	180.000000	1
16	0	10	20	0.000000	0.000000	0.000000	0.000000	-27.273523	151.290222	180.000000	1
17	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.326071	151.369476	180.000000	1
18	0	0	178	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
19	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.307945	151.353470	0.000000	1
20	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.307459	151.353012	180.000000	1
21	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.297638	151.284393	0.000000	1
22	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.297132	151.284286	180.000000	1
23	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.284100	151.286819	0.000000	1
24	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.283278	151.287003	180.000000	1
25	0	10	189	0.000000	0.000000	0.000000	0.000000	-27.276644	151.288574	0.000000	1
26	0	10	16	0.000000	0.000000	0.000000	0.000000	-27.276131	151.288666	30.000000	1
27	0	0	178	7.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1
28	0	10	21	0.000000	0.000000	0.000000	0.000000	-27.274849	151.289749	0.000000	1
